"date","ex_rate","ex_diff","diff_lag"
2001-06-22,0.86,0.0116279069767442,0
2001-06-25,0.86,0,0.0116279069767442
2001-06-26,0.86,0,0
2001-06-27,0.86,0,0
2001-06-28,0.84,-0.0238095238095238,0
2001-06-29,0.85,0.011764705882353,-0.0238095238095238
2001-07-02,0.85,0,0.011764705882353
2001-07-03,0.85,0,0
2001-07-04,0.85,0,0
2001-07-05,0.84,-0.0119047619047619,0
2001-07-06,0.85,0.011764705882353,-0.0119047619047619
2001-07-09,0.85,0,0.011764705882353
2001-07-10,0.86,0.0116279069767442,0
2001-07-11,0.86,0,0.0116279069767442
2001-07-12,0.85,-0.011764705882353,0
2001-07-13,0.85,0,-0.011764705882353
2001-07-16,0.85,0,0
2001-07-17,0.86,0.0116279069767442,0
2001-07-18,0.87,0.0114942528735632,0.0116279069767442
2001-07-19,0.87,0,0.0114942528735632
2001-07-20,0.87,0,0
2001-07-23,0.87,0,0
2001-07-24,0.87,0,0
2001-07-25,0.88,0.0113636363636364,0
2001-07-26,0.88,0,0.0113636363636364
2001-07-27,0.88,0,0
2001-07-30,0.87,-0.0114942528735632,0
2001-07-31,0.88,0.0113636363636364,-0.0114942528735632
2001-08-01,0.88,0,0.0113636363636364
2001-08-02,0.88,0,0
2001-08-03,0.88,0,0
2001-08-06,0.88,0,0
2001-08-07,0.88,0,0
2001-08-08,0.88,0,0
2001-08-09,0.89,0.0112359550561798,0
2001-08-10,0.89,0,0.0112359550561798
2001-08-13,0.9,0.0111111111111111,0
2001-08-14,0.9,0,0.0111111111111111
2001-08-15,0.91,0.010989010989011,0
2001-08-16,0.91,0,0.010989010989011
2001-08-17,0.92,0.0108695652173913,0
2001-08-20,0.91,-0.010989010989011,0.0108695652173913
2001-08-21,0.92,0.0108695652173913,-0.010989010989011
2001-08-22,0.91,-0.010989010989011,0.0108695652173913
2001-08-23,0.92,0.0108695652173913,-0.010989010989011
2001-08-24,0.91,-0.010989010989011,0.0108695652173913
2001-08-27,0.91,0,-0.010989010989011
2001-08-28,0.91,0,0
2001-08-29,0.91,0,0
2001-08-30,0.92,0.0108695652173913,0
2001-08-31,0.91,-0.010989010989011,0.0108695652173913
2001-09-03,0.91,0,-0.010989010989011
2001-09-04,0.89,-0.0224719101123596,0
2001-09-05,0.89,0,-0.0224719101123596
2001-09-06,0.9,0.0111111111111111,0
2001-09-07,0.91,0.010989010989011,0.0111111111111111
2001-09-10,0.9,-0.0111111111111111,0.010989010989011
2001-09-11,0.91,0.010989010989011,-0.0111111111111111
2001-09-12,0.91,0,0.010989010989011
2001-09-13,0.91,0,0
2001-09-14,0.92,0.0108695652173913,0
2001-09-17,0.92,0,0.0108695652173913
2001-09-18,0.93,0.010752688172043,0
2001-09-19,0.93,0,0.010752688172043
2001-09-20,0.93,0,0
2001-09-21,0.91,-0.021978021978022,0
2001-09-24,0.92,0.0108695652173913,-0.021978021978022
2001-09-25,0.92,0,0.0108695652173913
2001-09-26,0.92,0,0
2001-09-27,0.92,0,0
2001-09-28,0.91,-0.010989010989011,0
2001-10-01,0.92,0.0108695652173913,-0.010989010989011
2001-10-02,0.92,0,0.0108695652173913
2001-10-03,0.91,-0.010989010989011,0
2001-10-04,0.92,0.0108695652173913,-0.010989010989011
2001-10-05,0.92,0,0.0108695652173913
2001-10-08,0.92,0,0
2001-10-09,0.91,-0.010989010989011,0
2001-10-10,0.91,0,-0.010989010989011
2001-10-11,0.9,-0.0111111111111111,0
2001-10-12,0.91,0.010989010989011,-0.0111111111111111
2001-10-15,0.91,0,0.010989010989011
2001-10-16,0.91,0,0
2001-10-17,0.9,-0.0111111111111111,0
2001-10-18,0.9,0,-0.0111111111111111
2001-10-19,0.9,0,0
2001-10-22,0.89,-0.0112359550561798,0
2001-10-23,0.89,0,-0.0112359550561798
2001-10-24,0.89,0,0
2001-10-25,0.89,0,0
2001-10-26,0.89,0,0
2001-10-29,0.91,0.021978021978022,0
2001-10-30,0.9,-0.0111111111111111,0.021978021978022
2001-10-31,0.9,0,-0.0111111111111111
2001-11-01,0.9,0,0
2001-11-02,0.9,0,0
2001-11-05,0.9,0,0
2001-11-06,0.89,-0.0112359550561798,0
2001-11-07,0.9,0.0111111111111111,-0.0112359550561798
2001-11-08,0.89,-0.0112359550561798,0.0111111111111111
2001-11-09,0.89,0,-0.0112359550561798
2001-11-12,0.89,0,0
2001-11-13,0.88,-0.0113636363636364,0
2001-11-14,0.88,0,-0.0113636363636364
2001-11-15,0.88,0,0
2001-11-16,0.88,0,0
2001-11-19,0.88,0,0
2001-11-20,0.88,0,0
2001-11-21,0.88,0,0
2001-11-22,0.88,0,0
2001-11-23,0.88,0,0
2001-11-26,0.88,0,0
2001-11-27,0.88,0,0
2001-11-28,0.89,0.0112359550561798,0
2001-11-29,0.89,0,0.0112359550561798
2001-11-30,0.9,0.0111111111111111,0
2001-12-03,0.89,-0.0112359550561798,0.0111111111111111
2001-12-04,0.89,0,-0.0112359550561798
2001-12-05,0.89,0,0
2001-12-06,0.9,0.0111111111111111,0
2001-12-07,0.89,-0.0112359550561798,0.0111111111111111
2001-12-10,0.89,0,-0.0112359550561798
2001-12-11,0.89,0,0
2001-12-12,0.9,0.0111111111111111,0
2001-12-13,0.89,-0.0112359550561798,0.0111111111111111
2001-12-14,0.9,0.0111111111111111,-0.0112359550561798
2001-12-17,0.9,0,0.0111111111111111
2001-12-18,0.9,0,0
2001-12-19,0.9,0,0
2001-12-20,0.9,0,0
2001-12-21,0.89,-0.0112359550561798,0
2001-12-24,0.88,-0.0113636363636364,-0.0112359550561798
2001-12-25,0.88,0,-0.0113636363636364
2001-12-26,0.88,0,0
2001-12-27,0.88,0,0
2001-12-28,0.89,0.0112359550561798,0
2001-12-31,0.89,0,0.0112359550561798
2002-01-01,0.89,0,0
2002-01-02,0.9,0.0111111111111111,0
2002-01-03,0.9,0,0.0111111111111111
2002-01-04,0.89,-0.0112359550561798,0
2002-01-07,0.89,0,-0.0112359550561798
2002-01-08,0.89,0,0
2002-01-09,0.89,0,0
2002-01-10,0.89,0,0
2002-01-11,0.89,0,0
2002-01-14,0.89,0,0
2002-01-15,0.88,-0.0113636363636364,0
2002-01-16,0.88,0,-0.0113636363636364
2002-01-17,0.88,0,0
2002-01-18,0.88,0,0
2002-01-21,0.88,0,0
2002-01-22,0.89,0.0112359550561798,0
2002-01-23,0.88,-0.0113636363636364,0.0112359550561798
2002-01-24,0.88,0,-0.0113636363636364
2002-01-25,0.87,-0.0114942528735632,0
2002-01-28,0.86,-0.0116279069767442,-0.0114942528735632
2002-01-29,0.87,0.0114942528735632,-0.0116279069767442
2002-01-30,0.86,-0.0116279069767442,0.0114942528735632
2002-01-31,0.86,0,-0.0116279069767442
2002-02-01,0.86,0,0
2002-02-04,0.87,0.0114942528735632,0
2002-02-05,0.87,0,0.0114942528735632
2002-02-06,0.87,0,0
2002-02-07,0.87,0,0
2002-02-08,0.87,0,0
2002-02-11,0.88,0.0113636363636364,0
2002-02-12,0.88,0,0.0113636363636364
2002-02-13,0.87,-0.0114942528735632,0
2002-02-14,0.87,0,-0.0114942528735632
2002-02-15,0.87,0,0
2002-02-18,0.87,0,0
2002-02-19,0.88,0.0113636363636364,0
2002-02-20,0.87,-0.0114942528735632,0.0113636363636364
2002-02-21,0.87,0,-0.0114942528735632
2002-02-22,0.88,0.0113636363636364,0
2002-02-25,0.87,-0.0114942528735632,0.0113636363636364
2002-02-26,0.86,-0.0116279069767442,-0.0114942528735632
2002-02-27,0.87,0.0114942528735632,-0.0116279069767442
2002-02-28,0.87,0,0.0114942528735632
2002-03-01,0.87,0,0
2002-03-04,0.87,0,0
2002-03-05,0.87,0,0
2002-03-06,0.88,0.0113636363636364,0
2002-03-07,0.88,0,0.0113636363636364
2002-03-08,0.87,-0.0114942528735632,0
2002-03-11,0.88,0.0113636363636364,-0.0114942528735632
2002-03-12,0.88,0,0.0113636363636364
2002-03-13,0.88,0,0
2002-03-14,0.88,0,0
2002-03-15,0.88,0,0
2002-03-18,0.88,0,0
2002-03-19,0.88,0,0
2002-03-20,0.89,0.0112359550561798,0
2002-03-21,0.88,-0.0113636363636364,0.0112359550561798
2002-03-22,0.88,0,-0.0113636363636364
2002-03-25,0.88,0,0
2002-03-26,0.88,0,0
2002-03-27,0.87,-0.0114942528735632,0
2002-03-28,0.87,0,-0.0114942528735632
2002-03-29,0.87,0,0
2002-04-01,0.88,0.0113636363636364,0
2002-04-02,0.88,0,0.0113636363636364
2002-04-03,0.88,0,0
2002-04-04,0.88,0,0
2002-04-05,0.88,0,0
2002-04-08,0.88,0,0
2002-04-09,0.88,0,0
2002-04-10,0.88,0,0
2002-04-11,0.88,0,0
2002-04-12,0.88,0,0
2002-04-15,0.88,0,0
2002-04-16,0.88,0,0
2002-04-17,0.89,0.0112359550561798,0
2002-04-18,0.89,0,0.0112359550561798
2002-04-19,0.89,0,0
2002-04-22,0.89,0,0
2002-04-23,0.89,0,0
2002-04-24,0.89,0,0
2002-04-25,0.9,0.0111111111111111,0
2002-04-26,0.9,0,0.0111111111111111
2002-04-29,0.9,0,0
2002-04-30,0.9,0,0
2002-05-01,0.91,0.010989010989011,0
2002-05-02,0.9,-0.0111111111111111,0.010989010989011
2002-05-03,0.92,0.0217391304347826,-0.0111111111111111
2002-05-06,0.92,0,0.0217391304347826
2002-05-07,0.91,-0.010989010989011,0
2002-05-08,0.9,-0.0111111111111111,-0.010989010989011
2002-05-09,0.91,0.010989010989011,-0.0111111111111111
2002-05-10,0.91,0,0.010989010989011
2002-05-13,0.91,0,0
2002-05-14,0.9,-0.0111111111111111,0
2002-05-15,0.91,0.010989010989011,-0.0111111111111111
2002-05-16,0.91,0,0.010989010989011
2002-05-17,0.92,0.0108695652173913,0
2002-05-20,0.92,0,0.0108695652173913
2002-05-21,0.92,0,0
2002-05-22,0.93,0.010752688172043,0
2002-05-23,0.92,-0.0108695652173913,0.010752688172043
2002-05-24,0.92,0,-0.0108695652173913
2002-05-27,0.92,0,0
2002-05-28,0.93,0.010752688172043,0
2002-05-29,0.94,0.0106382978723403,0.010752688172043
2002-05-30,0.94,0,0.0106382978723403
2002-05-31,0.93,-0.0107526881720429,0
2002-06-03,0.94,0.0106382978723403,-0.0107526881720429
2002-06-04,0.94,0,0.0106382978723403
2002-06-05,0.94,0,0
2002-06-06,0.95,0.0105263157894737,0
2002-06-07,0.94,-0.0106382978723404,0.0105263157894737
2002-06-10,0.94,0,-0.0106382978723404
2002-06-11,0.95,0.0105263157894737,0
2002-06-12,0.94,-0.0106382978723404,0.0105263157894737
2002-06-13,0.94,0,-0.0106382978723404
2002-06-14,0.95,0.0105263157894737,0
2002-06-17,0.94,-0.0106382978723404,0.0105263157894737
2002-06-18,0.95,0.0105263157894737,-0.0106382978723404
2002-06-19,0.96,0.0104166666666667,0.0105263157894737
2002-06-20,0.96,0,0.0104166666666667
2002-06-21,0.97,0.0103092783505155,0
2002-06-24,0.97,0,0.0103092783505155
2002-06-25,0.98,0.0102040816326531,0
2002-06-26,0.98,0,0.0102040816326531
2002-06-27,0.99,0.0101010101010101,0
2002-06-28,0.99,0,0.0101010101010101
2002-07-01,0.99,0,0
2002-07-02,0.99,0,0
2002-07-03,0.98,-0.0102040816326531,0
2002-07-04,0.98,0,-0.0102040816326531
2002-07-05,0.97,-0.0103092783505155,0
2002-07-08,0.99,0.0202020202020202,-0.0103092783505155
2002-07-09,0.99,0,0.0202020202020202
2002-07-10,0.99,0,0
2002-07-11,0.99,0,0
2002-07-12,0.99,0,0
2002-07-15,1,0.01,0
2002-07-16,1.01,0.00990099009900991,0.01
2002-07-17,1.01,0,0.00990099009900991
2002-07-18,1.01,0,0
2002-07-19,1.01,0,0
2002-07-22,1.01,0,0
2002-07-23,0.99,-0.0202020202020202,0
2002-07-24,1,0.01,-0.0202020202020202
2002-07-25,1,0,0.01
2002-07-26,0.99,-0.0101010101010101,0
2002-07-29,0.98,-0.0102040816326531,-0.0101010101010101
2002-07-30,0.98,0,-0.0102040816326531
2002-07-31,0.98,0,0
2002-08-01,0.98,0,0
2002-08-02,0.99,0.0101010101010101,0
2002-08-05,0.98,-0.0102040816326531,0.0101010101010101
2002-08-06,0.97,-0.0103092783505155,-0.0102040816326531
2002-08-07,0.97,0,-0.0103092783505155
2002-08-08,0.97,0,0
2002-08-09,0.97,0,0
2002-08-12,0.98,0.0102040816326531,0
2002-08-13,0.98,0,0.0102040816326531
2002-08-14,0.98,0,0
2002-08-15,0.98,0,0
2002-08-16,0.98,0,0
2002-08-19,0.98,0,0
2002-08-20,0.98,0,0
2002-08-21,0.98,0,0
2002-08-22,0.97,-0.0103092783505155,0
2002-08-23,0.97,0,-0.0103092783505155
2002-08-26,0.97,0,0
2002-08-27,0.98,0.0102040816326531,0
2002-08-28,0.98,0,0.0102040816326531
2002-08-29,0.98,0,0
2002-08-30,0.98,0,0
2002-09-02,0.98,0,0
2002-09-03,1,0.02,0
2002-09-04,0.99,-0.0101010101010101,0.02
2002-09-05,0.99,0,-0.0101010101010101
2002-09-06,0.98,-0.0102040816326531,0
2002-09-09,0.98,0,-0.0102040816326531
2002-09-10,0.97,-0.0103092783505155,0
2002-09-11,0.98,0.0102040816326531,-0.0103092783505155
2002-09-12,0.98,0,0.0102040816326531
2002-09-13,0.97,-0.0103092783505155,0
2002-09-16,0.97,0,-0.0103092783505155
2002-09-17,0.97,0,0
2002-09-18,0.98,0.0102040816326531,0
2002-09-19,0.99,0.0101010101010101,0.0102040816326531
2002-09-20,0.98,-0.0102040816326531,0.0101010101010101
2002-09-23,0.98,0,-0.0102040816326531
2002-09-24,0.98,0,0
2002-09-25,0.98,0,0
2002-09-26,0.98,0,0
2002-09-27,0.98,0,0
2002-09-30,0.99,0.0101010101010101,0
2002-10-01,0.98,-0.0102040816326531,0.0101010101010101
2002-10-02,0.99,0.0101010101010101,-0.0102040816326531
2002-10-03,0.99,0,0.0101010101010101
2002-10-04,0.98,-0.0102040816326531,0
2002-10-07,0.98,0,-0.0102040816326531
2002-10-08,0.98,0,0
2002-10-09,0.99,0.0101010101010101,0
2002-10-10,0.99,0,0.0101010101010101
2002-10-11,0.99,0,0
2002-10-14,0.99,0,0
2002-10-15,0.98,-0.0102040816326531,0
2002-10-16,0.98,0,-0.0102040816326531
2002-10-17,0.97,-0.0103092783505155,0
2002-10-18,0.97,0,-0.0103092783505155
2002-10-21,0.97,0,0
2002-10-22,0.98,0.0102040816326531,0
2002-10-23,0.98,0,0.0102040816326531
2002-10-24,0.98,0,0
2002-10-25,0.98,0,0
2002-10-28,0.98,0,0
2002-10-29,0.98,0,0
2002-10-30,0.98,0,0
2002-10-31,0.99,0.0101010101010101,0
2002-11-01,1,0.01,0.0101010101010101
2002-11-04,1,0,0.01
2002-11-05,1,0,0
2002-11-06,1,0,0
2002-11-07,1.01,0.00990099009900991,0
2002-11-08,1.01,0,0.00990099009900991
2002-11-11,1.01,0,0
2002-11-12,1.01,0,0
2002-11-13,1.01,0,0
2002-11-14,1,-0.01,0
2002-11-15,1.01,0.00990099009900991,-0.01
2002-11-18,1.01,0,0.00990099009900991
2002-11-19,1,-0.01,0
2002-11-20,1,0,-0.01
2002-11-21,1,0,0
2002-11-22,1,0,0
2002-11-25,0.99,-0.0101010101010101,0
2002-11-26,0.99,0,-0.0101010101010101
2002-11-27,0.99,0,0
2002-11-28,0.99,0,0
2002-11-29,0.99,0,0
2002-12-02,1,0.01,0
2002-12-03,1,0,0.01
2002-12-04,1,0,0
2002-12-05,1,0,0
2002-12-06,1.01,0.00990099009900991,0
2002-12-09,1.01,0,0.00990099009900991
2002-12-10,1.01,0,0
2002-12-11,1.01,0,0
2002-12-12,1.02,0.00980392156862746,0
2002-12-13,1.02,0,0.00980392156862746
2002-12-16,1.02,0,0
2002-12-17,1.03,0.00970873786407768,0
2002-12-18,1.03,0,0.00970873786407768
2002-12-19,1.03,0,0
2002-12-20,1.03,0,0
2002-12-23,1.03,0,0
2002-12-24,1.03,0,0
2002-12-25,1.03,0,0
2002-12-26,1.04,0.00961538461538462,0
2002-12-27,1.04,0,0.00961538461538462
2002-12-30,1.05,0.00952380952380953,0
2002-12-31,1.05,0,0.00952380952380953
2003-01-01,1.05,0,0
2003-01-02,1.04,-0.00961538461538462,0
2003-01-03,1.04,0,-0.00961538461538462
2003-01-06,1.05,0.00952380952380953,0
2003-01-07,1.04,-0.00961538461538462,0.00952380952380953
2003-01-08,1.05,0.00952380952380953,-0.00961538461538462
2003-01-09,1.05,0,0.00952380952380953
2003-01-10,1.06,0.00943396226415095,0
2003-01-13,1.05,-0.00952380952380953,0.00943396226415095
2003-01-14,1.06,0.00943396226415095,-0.00952380952380953
2003-01-15,1.06,0,0.00943396226415095
2003-01-16,1.06,0,0
2003-01-17,1.07,0.00934579439252337,0
2003-01-20,1.07,0,0.00934579439252337
2003-01-21,1.07,0,0
2003-01-22,1.07,0,0
2003-01-23,1.07,0,0
2003-01-24,1.08,0.00925925925925927,0
2003-01-27,1.09,0.00917431192660551,0.00925925925925927
2003-01-28,1.08,-0.00925925925925927,0.00917431192660551
2003-01-29,1.08,0,-0.00925925925925927
2003-01-30,1.08,0,0
2003-01-31,1.08,0,0
2003-02-03,1.08,0,0
2003-02-04,1.09,0.00917431192660551,0
2003-02-05,1.08,-0.00925925925925927,0.00917431192660551
2003-02-06,1.08,0,-0.00925925925925927
2003-02-07,1.08,0,0
2003-02-10,1.07,-0.00934579439252337,0
2003-02-11,1.07,0,-0.00934579439252337
2003-02-12,1.07,0,0
2003-02-13,1.08,0.00925925925925927,0
2003-02-14,1.08,0,0.00925925925925927
2003-02-17,1.07,-0.00934579439252337,0
2003-02-18,1.07,0,-0.00934579439252337
2003-02-19,1.07,0,0
2003-02-20,1.08,0.00925925925925927,0
2003-02-21,1.08,0,0.00925925925925927
2003-02-24,1.08,0,0
2003-02-25,1.08,0,0
2003-02-26,1.08,0,0
2003-02-27,1.07,-0.00934579439252337,0
2003-02-28,1.08,0.00925925925925927,-0.00934579439252337
2003-03-03,1.09,0.00917431192660551,0.00925925925925927
2003-03-04,1.09,0,0.00917431192660551
2003-03-05,1.1,0.0090909090909091,0
2003-03-06,1.1,0,0.0090909090909091
2003-03-07,1.1,0,0
2003-03-10,1.11,0.00900900900900902,0
2003-03-11,1.1,-0.0090909090909091,0.00900900900900902
2003-03-12,1.1,0,-0.0090909090909091
2003-03-13,1.08,-0.0185185185185185,0
2003-03-14,1.07,-0.00934579439252337,-0.0185185185185185
2003-03-17,1.06,-0.00943396226415095,-0.00934579439252337
2003-03-18,1.06,0,-0.00943396226415095
2003-03-19,1.06,0,0
2003-03-20,1.06,0,0
2003-03-21,1.05,-0.00952380952380953,0
2003-03-24,1.06,0.00943396226415095,-0.00952380952380953
2003-03-25,1.07,0.00934579439252337,0.00943396226415095
2003-03-26,1.07,0,0.00934579439252337
2003-03-27,1.07,0,0
2003-03-28,1.08,0.00925925925925927,0
2003-03-31,1.09,0.00917431192660551,0.00925925925925927
2003-04-01,1.09,0,0.00917431192660551
2003-04-02,1.08,-0.00925925925925927,0
2003-04-03,1.08,0,-0.00925925925925927
2003-04-04,1.07,-0.00934579439252337,0
2003-04-07,1.07,0,-0.00934579439252337
2003-04-08,1.07,0,0
2003-04-09,1.08,0.00925925925925927,0
2003-04-10,1.08,0,0.00925925925925927
2003-04-11,1.08,0,0
2003-04-14,1.08,0,0
2003-04-15,1.08,0,0
2003-04-16,1.09,0.00917431192660551,0
2003-04-17,1.09,0,0.00917431192660551
2003-04-18,1.09,0,0
2003-04-21,1.09,0,0
2003-04-22,1.1,0.0090909090909091,0
2003-04-23,1.1,0,0.0090909090909091
2003-04-24,1.1,0,0
2003-04-25,1.1,0,0
2003-04-28,1.1,0,0
2003-04-29,1.11,0.00900900900900902,0
2003-04-30,1.12,0.00892857142857144,0.00900900900900902
2003-05-01,1.12,0,0.00892857142857144
2003-05-02,1.12,0,0
2003-05-05,1.13,0.00884955752212371,0
2003-05-06,1.14,0.00877192982456141,0.00884955752212371
2003-05-07,1.14,0,0.00877192982456141
2003-05-08,1.15,0.00869565217391305,0
2003-05-09,1.15,0,0.00869565217391305
2003-05-12,1.16,0.00862068965517242,0
2003-05-13,1.15,-0.00869565217391305,0.00862068965517242
2003-05-14,1.15,0,-0.00869565217391305
2003-05-15,1.14,-0.00877192982456141,0
2003-05-16,1.16,0.0172413793103448,-0.00877192982456141
2003-05-19,1.17,0.00854700854700855,0.0172413793103448
2003-05-20,1.17,0,0.00854700854700855
2003-05-21,1.16,-0.00862068965517242,0
2003-05-22,1.17,0.00854700854700855,-0.00862068965517242
2003-05-23,1.18,0.00847457627118645,0.00854700854700855
2003-05-26,1.19,0.00840336134453782,0.00847457627118645
2003-05-27,1.18,-0.00847457627118645,0.00840336134453782
2003-05-28,1.18,0,-0.00847457627118645
2003-05-29,1.19,0.00840336134453782,0
2003-05-30,1.18,-0.00847457627118645,0.00840336134453782
2003-06-02,1.18,0,-0.00847457627118645
2003-06-03,1.17,-0.00854700854700855,0
2003-06-04,1.16,-0.00862068965517242,-0.00854700854700855
2003-06-05,1.18,0.0169491525423729,-0.00862068965517242
2003-06-06,1.17,-0.00854700854700855,0.0169491525423729
2003-06-09,1.17,0,-0.00854700854700855
2003-06-10,1.17,0,0
2003-06-11,1.18,0.00847457627118645,0
2003-06-12,1.18,0,0.00847457627118645
2003-06-13,1.19,0.00840336134453782,0
2003-06-16,1.18,-0.00847457627118645,0.00840336134453782
2003-06-17,1.18,0,-0.00847457627118645
2003-06-18,1.17,-0.00854700854700855,0
2003-06-19,1.17,0,-0.00854700854700855
2003-06-20,1.16,-0.00862068965517242,0
2003-06-23,1.16,0,-0.00862068965517242
2003-06-24,1.15,-0.00869565217391305,0
2003-06-25,1.15,0,-0.00869565217391305
2003-06-26,1.14,-0.00877192982456141,0
2003-06-27,1.14,0,-0.00877192982456141
2003-06-30,1.15,0.00869565217391305,0
2003-07-01,1.16,0.00862068965517242,0.00869565217391305
2003-07-02,1.15,-0.00869565217391305,0.00862068965517242
2003-07-03,1.15,0,-0.00869565217391305
2003-07-04,1.15,0,0
2003-07-07,1.13,-0.0176991150442478,0
2003-07-08,1.13,0,-0.0176991150442478
2003-07-09,1.14,0.00877192982456141,0
2003-07-10,1.14,0,0.00877192982456141
2003-07-11,1.13,-0.0088495575221239,0
2003-07-14,1.13,0,-0.0088495575221239
2003-07-15,1.12,-0.00892857142857124,0
2003-07-16,1.12,0,-0.00892857142857124
2003-07-17,1.12,0,0
2003-07-18,1.13,0.00884955752212371,0
2003-07-21,1.14,0.00877192982456141,0.00884955752212371
2003-07-22,1.13,-0.0088495575221239,0.00877192982456141
2003-07-23,1.15,0.0173913043478261,-0.0088495575221239
2003-07-24,1.15,0,0.0173913043478261
2003-07-25,1.15,0,0
2003-07-28,1.15,0,0
2003-07-29,1.14,-0.00877192982456141,0
2003-07-30,1.13,-0.0088495575221239,-0.00877192982456141
2003-07-31,1.12,-0.00892857142857124,-0.0088495575221239
2003-08-01,1.13,0.00884955752212371,-0.00892857142857124
2003-08-04,1.14,0.00877192982456141,0.00884955752212371
2003-08-05,1.14,0,0.00877192982456141
2003-08-06,1.13,-0.0088495575221239,0
2003-08-07,1.14,0.00877192982456141,-0.0088495575221239
2003-08-08,1.13,-0.0088495575221239,0.00877192982456141
2003-08-11,1.14,0.00877192982456141,-0.0088495575221239
2003-08-12,1.13,-0.0088495575221239,0.00877192982456141
2003-08-13,1.13,0,-0.0088495575221239
2003-08-14,1.13,0,0
2003-08-15,1.13,0,0
2003-08-18,1.11,-0.0180180180180178,0
2003-08-19,1.11,0,-0.0180180180180178
2003-08-20,1.11,0,0
2003-08-21,1.09,-0.018348623853211,0
2003-08-22,1.09,0,-0.018348623853211
2003-08-25,1.09,0,0
2003-08-26,1.09,0,0
2003-08-27,1.09,0,0
2003-08-28,1.09,0,0
2003-08-29,1.1,0.0090909090909091,0
2003-09-01,1.1,0,0.0090909090909091
2003-09-02,1.08,-0.0185185185185185,0
2003-09-03,1.08,0,-0.0185185185185185
2003-09-04,1.09,0.00917431192660551,0
2003-09-05,1.11,0.018018018018018,0.00917431192660551
2003-09-08,1.11,0,0.018018018018018
2003-09-09,1.12,0.00892857142857144,0
2003-09-10,1.12,0,0.00892857142857144
2003-09-11,1.12,0,0
2003-09-12,1.13,0.00884955752212371,0
2003-09-15,1.13,0,0.00884955752212371
2003-09-16,1.12,-0.00892857142857124,0
2003-09-17,1.13,0.00884955752212371,-0.00892857142857124
2003-09-18,1.13,0,0.00884955752212371
2003-09-19,1.14,0.00877192982456141,0
2003-09-22,1.15,0.00869565217391305,0.00877192982456141
2003-09-23,1.14,-0.00877192982456141,0.00869565217391305
2003-09-24,1.15,0.00869565217391305,-0.00877192982456141
2003-09-25,1.15,0,0.00869565217391305
2003-09-26,1.15,0,0
2003-09-29,1.16,0.00862068965517242,0
2003-09-30,1.17,0.00854700854700855,0.00862068965517242
2003-10-01,1.17,0,0.00854700854700855
2003-10-02,1.17,0,0
2003-10-03,1.16,-0.00862068965517242,0
2003-10-06,1.17,0.00854700854700855,-0.00862068965517242
2003-10-07,1.18,0.00847457627118645,0.00854700854700855
2003-10-08,1.18,0,0.00847457627118645
2003-10-09,1.17,-0.00854700854700855,0
2003-10-10,1.18,0.00847457627118645,-0.00854700854700855
2003-10-13,1.17,-0.00854700854700855,0.00847457627118645
2003-10-14,1.17,0,-0.00854700854700855
2003-10-15,1.16,-0.00862068965517242,0
2003-10-16,1.16,0,-0.00862068965517242
2003-10-17,1.17,0.00854700854700855,0
2003-10-20,1.16,-0.00862068965517242,0.00854700854700855
2003-10-21,1.17,0.00854700854700855,-0.00862068965517242
2003-10-22,1.18,0.00847457627118645,0.00854700854700855
2003-10-23,1.18,0,0.00847457627118645
2003-10-24,1.18,0,0
2003-10-27,1.17,-0.00854700854700855,0
2003-10-28,1.17,0,-0.00854700854700855
2003-10-29,1.17,0,0
2003-10-30,1.16,-0.00862068965517242,0
2003-10-31,1.16,0,-0.00862068965517242
2003-11-03,1.15,-0.00869565217391305,0
2003-11-04,1.15,0,-0.00869565217391305
2003-11-05,1.14,-0.00877192982456141,0
2003-11-06,1.14,0,-0.00877192982456141
2003-11-07,1.15,0.00869565217391305,0
2003-11-10,1.15,0,0.00869565217391305
2003-11-11,1.15,0,0
2003-11-12,1.16,0.00862068965517242,0
2003-11-13,1.17,0.00854700854700855,0.00862068965517242
2003-11-14,1.18,0.00847457627118645,0.00854700854700855
2003-11-17,1.17,-0.00854700854700855,0.00847457627118645
2003-11-18,1.2,0.025,-0.00854700854700855
2003-11-19,1.19,-0.00840336134453782,0.025
2003-11-20,1.19,0,-0.00840336134453782
2003-11-21,1.19,0,0
2003-11-24,1.18,-0.00847457627118645,0
2003-11-25,1.18,0,-0.00847457627118645
2003-11-26,1.19,0.00840336134453782,0
2003-11-27,1.19,0,0.00840336134453782
2003-11-28,1.2,0.00833333333333334,0
2003-12-01,1.2,0,0.00833333333333334
2003-12-02,1.21,0.00826446280991736,0
2003-12-03,1.21,0,0.00826446280991736
2003-12-04,1.21,0,0
2003-12-05,1.22,0.00819672131147542,0
2003-12-08,1.22,0,0.00819672131147542
2003-12-09,1.23,0.00813008130081302,0
2003-12-10,1.22,-0.00819672131147542,0.00813008130081302
2003-12-11,1.22,0,-0.00819672131147542
2003-12-12,1.23,0.00813008130081302,0
2003-12-15,1.23,0,0.00813008130081302
2003-12-16,1.23,0,0
2003-12-17,1.24,0.00806451612903226,0
2003-12-18,1.24,0,0.00806451612903226
2003-12-19,1.24,0,0
2003-12-22,1.24,0,0
2003-12-23,1.24,0,0
2003-12-24,1.24,0,0
2003-12-25,1.25,0.00800000000000001,0
